Ground Truth Height,Predicted Height,Absolute Height Error Percentage
1.79,1.78793916977246,0.115130180309497
1.71,1.75206085798139,2.45969929715732
1.74,1.74450316243323,0.258802438691374
1.71,1.73461743689275,1.43961619255848
1.68,1.6362962638706,2.60141286484525
1.65,1.64180974175743,0.49637928742848
1.74,1.74720659594211,0.414172180581043
1.71,1.75110217462274,2.40363594285029
1.65,1.67395933433914,1.45208086903879
1.6,1.66064849552293,3.79053097018311
1.87,1.76755691075581,5.47824006653423
1.84,1.7565736517166,4.53404066757607
1.88,1.78961887467785,4.8075066660718
1.84,1.77274558999221,3.65513097868423
1.85,1.73527065744169,6.20158608423299
1.84,1.75232607072317,4.76488746069727
1.81,1.76696625124307,2.37755517994089
1.74,1.76557856378579,1.47003240148219
1.89,1.77990474520817,5.82514575618149
1.84,1.7430785471786,5.26747026203261
1.63,1.64285792260957,0.788829607949078
1.57,1.62975884173251,3.80629565175222
1.67,1.64684068936773,1.38678506780059
1.59,1.64574724036761,3.50611574639057
1.88,1.7829091895054,5.16440481354255
1.81,1.76509476783307,2.48095205342155
1.65,1.71470607712598,3.92158043187757
1.56,1.63495733219545,4.80495719201602
1.85,1.77581944586269,4.00975968309784
1.84,1.76172574503733,4.25403559579727
1.62,1.64084124891805,1.2864968467932
1.54,1.66592235098327,8.17677603787468
1.69,1.65642372849163,1.9867616277142
1.6,1.64182125143823,2.61382821488937
1.68,1.66931900583952,0.635773461933344
1.59,1.63256369260345,2.67696179895912
1.87,1.78021673641873,4.80124404177915
1.81,1.77550611247869,1.90573964206133
1.62,1.6633222555265,2.67421330410493
1.56,1.63953042401215,5.09810410334294
1.75,1.74495063436213,0.288535179306848
1.73,1.74778301825864,1.02792013055723
1.62,1.65236469988895,1.99782098079937
1.58,1.60985212793352,1.88937518566581
1.89,1.69874771172147,10.1191686919857
1.88,1.74169099543655,7.35686194486435
1.82,1.75865168358809,3.37078661603901
1.76,1.77971468038283,1.12015229447897
1.63,1.65545626783785,1.561734223181
1.58,1.64792261683243,4.29889979952088
1.64,1.67286910906319,2.00421396726767
1.59,1.64015304432651,3.15427951739057
1.86,1.77555313128992,4.54015423172473
1.83,1.78121207812671,2.66600665974263
1.63,1.66868689360773,2.37342905568897
1.56,1.67775962762659,7.54869407862756
1.88,1.76501330084522,6.11631378482872
1.83,1.76653746280777,3.46789820722569
1.66,1.66785462683466,0.473170291244564
1.64,1.6478251541316,0.47714354460975
1.8,1.76686929456964,1.84059474613111
1.76,1.75190964149748,0.459679460370457
1.79,1.75606083110538,1.8960429550067
1.72,1.75053513518958,1.77529855753373
1.79,1.76611660823917,1.33426769613576
1.71,1.75690509890384,2.74298823999064
1.78,1.77398727756776,0.337793395069672
1.71,1.75926793315551,2.88116568160878
1.71,1.66701054155329,2.51400341793625
1.7,1.67131323830354,1.68745657038001
1.67,1.68818160875766,1.08871908728503
1.58,1.65827881844211,4.95435559760189
1.79,1.7382866099507,2.8890162038715
1.78,1.76102000236348,1.06629200205169
1.72,1.75617599851095,2.10325572738081
1.65,1.75756105484322,6.51885180868001
1.76,1.76574182258451,0.326239919574435
1.72,1.72489992249999,0.284879215115694
1.89,1.7532565909949,7.23510100556085
1.79,1.75896368515192,1.73387233788156
1.66,1.65331803399201,0.402528072770481
1.61,1.66824536488084,3.61772452676025
1.73,1.7343027888579,0.248716118953753
1.7,1.70646472924612,0.38027819094822
1.8,1.78700425540835,0.721985810647221
1.8,1.78118074654164,1.04551408102
1.78,1.77393761735681,0.340583294561238
1.75,1.64581836126808,5.95323649896685
1.74,1.75731677226796,0.995216797009203
1.74,1.74013677327633,0.007860533122413
1.73,1.65789764616933,4.16776611737977
1.68,1.62652057567999,3.18329906666727
1.88,1.77673766854679,5.49267720495797
1.78,1.7728588608853,0.401187590713486
1.64,1.67751526383703,2.28751608762378
1.6,1.6507814353459,3.17383970911875
1.65,1.64453039102611,0.331491452963026
1.58,1.63412629843829,3.42571509103101
1.61,1.62920385334371,1.19278592196957
1.55,1.64236299842211,5.95890312400709
1.86,1.74509896251278,6.1774751337215
1.82,1.77584444811877,2.42612922424342
1.81,1.74906968492012,3.36631575026961
1.8,1.76294945173336,2.05836379259112
1.8,1.74469740015526,3.07236665804111
1.79,1.73664137437465,2.98092880588547
1.74,1.77286240368672,1.88864389004138
1.72,1.75292527471129,1.91426015763314
1.63,1.65296275980696,1.40875827036565
1.57,1.61350710065885,2.771152908207
1.82,1.75958487959836,3.31951210998022
1.75,1.7589480614842,0.51131779909715
1.83,1.75484194422936,4.10699758309509
1.75,1.77661719768374,1.52098272478514
1.75,1.75360239093388,0.205850910507431
1.69,1.74869381826084,3.47300699768285
1.74,1.6569566494224,4.77260635503449
1.66,1.62665166186431,2.0089360322705
1.78,1.74244287674822,2.10995074448203
1.71,1.74198152040117,1.87026435094563
1.87,1.69874771172147,9.15787637853102
1.87,1.75058509404108,6.3858238480706
1.8,1.74719871124716,2.93340493071334
1.8,1.75594742283974,2.44736539779222
1.68,1.61622759612583,3.79597642108156
1.59,1.61675348575842,1.68260916719624
1.72,1.77481960152478,3.18718613516164
1.69,1.76444133331699,4.40481262230711
1.73,1.69874771172147,1.80649065193815
1.69,1.76779342366075,4.60316116335799
1.64,1.64939369417426,0.572786230137795
1.58,1.63889504430969,3.72753444998037
1.8,1.72953530974247,3.91470501430722
1.78,1.7306299752949,2.77359689354495
1.78,1.76272888860847,0.97028715682753
1.76,1.78703917856361,1.53631696384149
1.74,1.68130994115041,3.37299188790747
1.65,1.65090258129003,0.054701896365459
1.76,1.77883826702908,1.07035608119773
1.72,1.78937928718932,4.03367948775117
1.64,1.64638113852315,0.389093812387197
1.6,1.65150973375872,3.21935835991999
1.79,1.76112295542083,1.61324271392012
1.78,1.72499510186918,3.0901628163382
1.85,1.76905941550829,4.37516672928163
1.77,1.78849162572456,1.04472461720678
1.87,1.77431591260858,5.11679611718825
1.77,1.72768611378057,2.39061504064576
1.78,1.79249154590074,0.701772241614605
1.69,1.75781380011275,4.01265089424556
1.8,1.79382726229844,0.342929872308884
1.8,1.78518795013808,0.822891658995566
1.84,1.77730046464651,3.40758344312445
1.81,1.74585661851041,3.54383323146907
1.62,1.6596203994989,2.4457036727716
1.56,1.64532559023979,5.46958911793526
1.74,1.66008956068736,4.59255398348506
1.67,1.69874771172147,1.72141986356108
1.72,1.64006302310124,4.64749865690465
1.7,1.63621390993372,3.7521229450753
1.77,1.76293518194451,0.399142263022032
1.68,1.73651465200972,3.36396738153095
1.74,1.77622396707548,2.08183718824598
1.72,1.76426266970213,2.5734110291936
1.72,1.76231615131568,2.46024135556279
1.68,1.76602242381676,5.12038237004522
1.72,1.75113273119974,1.81004251161279
1.7,1.74416524976114,2.59795586830234
1.83,1.73045252798991,5.43975256885737
1.73,1.74398643663503,0.808464545377455
1.88,1.72820477917077,8.07421387389521
1.78,1.75631144272082,1.33081782467304
1.65,1.62252198215645,1.6653344147606
1.59,1.62221764630238,2.02626706304278
1.86,1.75850637334662,5.45664659426774
1.82,1.73175135455322,4.84882667289999
1.78,1.77916188274448,0.047085239074162
1.77,1.76617440309186,0.216135418538983
1.73,1.66267408078078,3.89167163116878
1.66,1.64895231929115,0.665522934268085
1.88,1.77424037319933,5.62551206386542
1.81,1.74841410196389,3.4025358031
1.87,1.77545838346848,5.05570141879786
1.83,1.75633042470917,4.02565985195793
1.82,1.75365661253693,3.64524106939946
1.81,1.76792213223958,2.32474407516133
1.74,1.764622007337,1.41505789293104
1.73,1.76490031416283,2.01735920016358
1.66,1.64241294214927,1.05946131630905
1.63,1.63849357214362,0.521078045620866
1.62,1.64140527585826,1.32131332458395
1.6,1.64374518107202,2.73407381700125
1.63,1.66697948978903,2.26868035515522
1.6,1.62724746704795,1.70296669049687
1.73,1.75113912496571,1.22191473790231
1.66,1.71872342404334,3.53755566526144
1.77,1.7466729187558,1.31791419458757
1.69,1.74025159032615,2.97346688320414
1.65,1.6581347937862,0.493017805224241
1.55,1.63535159324816,5.50655440310709
1.86,1.76914339440122,4.88476374186988
1.84,1.72940998634152,6.01032682926521
1.78,1.73912427988402,2.29638877056068
1.76,1.72455546483506,2.01389404346251
1.69,1.67639514153382,0.80502121101656
1.64,1.61677113280778,1.41639434098904
1.76,1.75459622482206,0.307032680564779
1.67,1.74038372575477,4.21459435657306
1.86,1.76138523613592,5.30186902495054
1.82,1.7643373489248,3.05838742171429
1.87,1.76992801490619,5.35144305314492
1.86,1.77322865689194,4.66512597355161
1.68,1.6593591812739,1.22862016226786
1.63,1.65031182315923,1.24612412019816
1.82,1.71534125887738,5.75048028146264
1.72,1.73636709407749,0.951575237063374
1.81,1.75684366599653,2.93681403334089
1.74,1.75175226852672,0.675417731420687
1.66,1.65707353796202,0.176292893854235
1.57,1.65890076154254,5.66246888805987
1.74,1.65625004670142,4.81321570681494
1.7,1.64325697043162,3.33782526872824
1.73,1.64924696586325,4.66780544143063
1.67,1.64045281901437,1.76929227458862
1.72,1.65272184199086,3.91152081448488
1.64,1.61078927136512,1.78114198993172
1.64,1.69874771172147,3.58217754399206
1.63,1.6531271830761,1.41884558749081
1.76,1.74980695486409,0.579150291813069
1.72,1.77661963872937,3.29183946100989
1.66,1.63900916183419,1.26450832324158
1.61,1.64125639576937,1.94139104157578
1.71,1.70462447454489,0.314358213749123
1.67,1.64621738810518,1.4241084966958
1.81,1.75805398245728,2.86994572059228
1.74,1.7597012732339,1.13225708240805
1.78,1.72217773388792,3.24844191640899
1.74,1.73403630514206,0.342741083789656
1.74,1.63852541625068,5.83187262927126
1.74,1.61721353900086,7.05669316087012
1.7,1.64317000484257,3.34294089161354
1.69,1.63319701671978,3.36112327101893
1.66,1.6368781183772,1.39288443510845
1.61,1.68137617771284,4.43330296353044
1.83,1.76435646126856,3.58707861920437
1.8,1.76213670327179,2.10351648490055
1.62,1.6655856046484,2.81392621286418
1.58,1.66934632852535,5.65483091932595
1.82,1.74549882114465,4.09347136567857
1.77,1.73543209320709,1.9529890843452
1.83,1.70021090800465,7.09230010903553
1.76,1.69203200007176,3.8618181777409
1.72,1.76268745170429,2.48182858745873
1.66,1.73496766081313,4.51612414536928
1.64,1.66825132093836,1.7226415206317
1.63,1.68691570840634,3.4917612519227
1.71,1.64801083596658,3.6250973118959
1.63,1.62661384863755,0.207739347389572
1.65,1.65283918816076,0.172072009743038
1.58,1.65180697319928,4.54474513919493
1.64,1.64365458225804,0.222840381587794
1.59,1.63490100543928,2.82396260624402
1.63,1.64297593978462,0.796069925436815
1.58,1.63028883802967,3.1828378499791
1.88,1.76521221962016,6.10573299892766
1.8,1.69874771172147,5.625127126585
1.68,1.66079496177415,1.14315703725299
1.67,1.62425211453281,2.73939433935268
1.79,1.72404579869103,3.68459225189777
1.75,1.76152497542863,0.65857002449314
1.81,1.76421100952841,2.52977847909337
1.8,1.75186745361878,2.67403035451222
1.63,1.64556151035759,0.954693886968719
1.57,1.6611711506633,5.8070796600828
1.75,1.74959109063043,0.023366249689717
1.71,1.73085976237235,1.21986914458186
1.83,1.69355106818683,7.45622578214044
1.79,1.71418863706929,4.2352716721067
1.83,1.75865431070137,3.89867154637323
1.75,1.75412462278422,0.235692730526856
1.71,1.63642796846795,4.3024579843304
1.62,1.64174921233166,1.34254397109013
1.8,1.7466060298563,2.96633167465
1.8,1.77715687375958,1.26906256891223
1.7,1.63165500708283,4.02029370101001
1.61,1.66656501768897,3.51335513596089
1.61,1.72454210895582,7.11441670533044
1.61,1.6870252365719,4.78417618459007
1.87,1.77423883939851,5.12091767922407
1.82,1.69874771172147,6.66221364167748
1.7,1.67741387301948,1.32859570473649
1.64,1.62321034418825,1.02375950071646
1.65,1.65076265339557,0.046221417913335
1.64,1.63422440495303,0.352170429693306
1.6,1.6530148505047,3.31342815654374
1.52,1.64373230468798,8.14028320315659
1.72,1.64517186688566,4.35047285548488
1.66,1.62772855302267,1.94406307092351
1.81,1.74384695553536,3.65486433506299
1.77,1.75982023791044,0.57512780167006
1.78,1.78486997056021,0.27359385169719
1.69,1.76381902087445,4.36798940085503
1.68,1.65009377784181,1.78013227132084
1.63,1.65052259001669,1.25905460225093
1.78,1.77519263550467,0.270076657041019
1.75,1.76501378047082,0.857930312618294
1.7,1.6194257064216,4.73966432814119
1.65,1.63667073449475,0.80783427304545
1.72,1.62905103412454,5.28773057415464
1.7,1.62176770562467,4.60189966913707
1.77,1.75880065264761,0.632731488835589
1.67,1.75668598281121,5.19077741384492
1.78,1.77655352317471,0.193622293555617
1.77,1.7705543689946,0.031320282180787
1.8,1.7493092092774,2.81615504014444
1.78,1.76305901164667,0.951740918726406
1.84,1.7492645818723,4.93127272433151
1.8,1.73917879524606,3.37895581966334
1.63,1.64085826094183,0.666150978026391
1.59,1.61029473279214,1.27639828881384
1.64,1.64571314615254,0.348362570276825
1.62,1.66637846980754,2.86286850663826
1.83,1.76605106394852,3.49447737986231
1.74,1.74707687764452,0.406717106006898
1.81,1.77085397349156,2.16276389549392
1.76,1.78045890269345,1.16243765303694
1.62,1.72487371433768,6.47368607022715
1.59,1.69874771172147,6.83947872462076
1.69,1.65940840974193,1.81015326970827
1.61,1.66066835278586,3.14710265750683
1.74,1.65717681018918,4.75995343740345
1.66,1.62590316260985,2.05402634880422
1.81,1.69874771172147,6.14653526400719
1.73,1.76930501630701,2.27196626052082
1.69,1.67650377766363,0.798593037655026
1.64,1.64355105932848,0.216528007834132
1.66,1.67340353330178,0.807441765167464
1.63,1.66289872944037,2.01832695953191
1.7,1.65749024353182,2.50057390989295
1.61,1.66158166176475,3.20382992327641
1.75,1.64806191214048,5.82503359197257
1.67,1.62897174526832,2.45678172045988
1.64,1.62627773531151,0.836723456615259
1.62,1.63956931335505,1.20798230586728
1.85,1.76023120266382,4.8523674235773
1.76,1.75833890702613,0.094380282606254
1.71,1.66108412591682,2.86057743176492
1.68,1.6415820740994,2.28678130360715
1.65,1.6473259039262,0.162066428715144
1.55,1.64883723888315,6.37659605697742
1.86,1.78408636795404,4.08137806698709
1.79,1.75378521011157,2.02317261946536
1.79,1.73189949582759,3.24583822192235
1.77,1.75046149437064,1.10387037454011
1.74,1.7752423616474,2.02542308318391
1.66,1.77036835566473,6.64869612438132
1.81,1.76535656873943,2.46648791494863
1.75,1.74002037433418,0.570264323761143
1.63,1.65067597636359,1.26846480758222
1.55,1.69874771172147,9.59662656267548
1.76,1.76652885238742,0.370957522012491
1.73,1.75199944907778,1.271644455363
1.7,1.69874771172147,0.073664016384129
1.65,1.62927973594227,1.25577357925635
1.86,1.76179280671734,5.2799566281
1.8,1.77006009602588,1.66332799856222
1.81,1.74199222450891,3.75733566249117
1.81,1.75001971074683,3.31382813553425
1.61,1.66612314278478,3.4859094897379
1.55,1.64278502745305,5.98613080342258
1.83,1.75764466464279,3.95384346214262
1.8,1.75287343507616,2.61814249576888
1.74,1.7390374926601,0.055316513787356
1.73,1.737885706806,0.455821202658952
1.82,1.73950619969434,4.42273628053078
1.75,1.69874771172147,2.92870218734457
1.81,1.76892000318805,2.26961308353316
1.77,1.77380250704704,0.214830906612429
1.69,1.65829137518497,1.87624998905503
1.64,1.67591696407765,2.19005878522256
1.63,1.67496301909519,2.75846742915276
1.54,1.639693515115,6.47360487759739
1.73,1.7666223555723,2.1168991660289
1.68,1.76229629317643,4.89858887954939
1.84,1.78500601035115,2.98880378526358
1.78,1.75208306706742,1.56836701868428
1.73,1.74235001070851,0.713873451358969
1.66,1.73578426176043,4.56531697351987
1.82,1.75320000622219,3.6703293284511
1.79,1.71765327326944,4.04171657712627
1.74,1.71927285257483,1.19121536926264
1.67,1.73488860394667,3.88554514650719
1.84,1.69874771172147,7.67675479774619
1.78,1.74352352372603,2.04924024011067
1.64,1.62807311509532,0.727249079553663
1.62,1.62038879097729,0.023999443042589
1.85,1.75482519581216,5.14458401015351
1.76,1.74739987419968,0.715916238654551
1.7,1.65552443564634,2.61620966786236
1.69,1.63626760626859,3.17943158174023
1.65,1.64772737431917,0.137734889747265
1.56,1.62819464496472,4.37145160030256
1.78,1.81415800993565,1.91898932222753
1.68,1.78096335392358,6.00972344783214
1.86,1.7511666170524,5.85125714772042
1.8,1.76239817600113,2.08899022215945
1.79,1.76094106493705,1.62340419346089
1.77,1.76810514189048,0.107054130481353
1.74,1.63709403064099,5.91413617005804
1.7,1.66321922352461,2.16357508678765
1.74,1.66729150923863,4.17864889433161
1.71,1.64499456429922,3.80148746788188
1.74,1.75876917096951,1.07868798675346
1.73,1.76443045650277,1.99019979784798
1.62,1.65583300634449,2.2119139718821
1.61,1.62115330893749,0.692752107918634
1.78,1.77247657013707,0.422664599041004
1.74,1.74089063493872,0.051185916018397
1.7,1.6539138423474,2.71095045015295
1.64,1.64178696339565,0.108961182661585
1.72,1.6596923547099,3.50625844709883
1.66,1.63796022376987,1.32769736326085
1.74,1.76697326506478,1.55018764740115
1.66,1.76360375459134,6.24119003562288
1.76,1.74593608468074,0.79908609768522
1.68,1.69874771172147,1.11593522151606
1.81,1.76244255646097,2.6274830684547
1.77,1.7849542687413,0.844873940186442
1.66,1.68690223690265,1.62061668088251
1.63,1.63256526053339,0.15737794683375
1.71,1.61185134852346,5.73968722085029
1.71,1.63807315642154,4.20624816248304
1.74,1.77842060848943,2.2080809476684
1.73,1.75241749416489,1.29580891126532
1.78,1.75909235149099,1.17458699488821
1.71,1.74894416667845,2.27743664786257
1.88,1.72057525472268,8.48003964241063
1.78,1.75001455260498,1.68457569634944
1.66,1.63189053164108,1.69334146740483
1.58,1.63299368118046,3.35403045445949
1.62,1.65840931168339,2.37094516564135
1.58,1.65094083773907,4.48992643918164
1.61,1.65933962723383,3.06457312011367
1.56,1.62211679354057,3.98184573978013
1.75,1.76809982456233,1.03427568927599
1.73,1.74796472450207,1.03842338162254
1.8,1.76152095305269,2.13772483040611
1.79,1.75839795995344,1.7654770975732
1.75,1.77545741204294,1.45470925959657
1.66,1.76871946643861,6.54936544810902
1.83,1.75308388684474,4.20306629263716
1.81,1.75933569690348,2.79913276776354
1.86,1.77617219660512,4.50687115026236
1.78,1.78708690247816,0.398140588660681
1.71,1.62891846944131,4.7416099741924
1.64,1.62176102748135,1.11213247064941
1.64,1.69008826397999,3.05416243780427
1.58,1.63869964407129,3.71516734628417
1.72,1.69741080804116,1.31332511388605
1.71,1.6653117038664,2.61335065108771
1.86,1.75474566725952,5.65883509357419
1.82,1.75050863189486,3.81820703874396
1.79,1.74404886254438,2.56710265115196
1.69,1.7452292659085,3.26800389991125
1.77,1.76295040363442,0.398282280541237
1.77,1.75711756553514,0.727821156206775
1.64,1.66093961208211,1.2768056147628
1.59,1.65326187930839,3.97873454769749
1.69,1.67171602015004,1.08189229881421
1.61,1.64660940766682,2.27387625259753
1.62,1.63408011962772,0.869143186896299
1.59,1.67265382324153,5.19835366298932
1.72,1.65245240187621,3.92718593742966
1.67,1.63817284583814,1.90581761448263
1.73,1.74312668268288,0.758767785137571
1.64,1.72404504986717,5.12469816263231
1.8,1.76081601100613,2.17688827743723
1.78,1.74348285563263,2.051524964459
1.6,1.66514047023739,4.07127938983687
1.54,1.6705853361288,8.4795672810909
1.79,1.74214458292002,2.67348698770838
1.73,1.76552046719886,2.0532061964659
1.71,1.64515843763447,3.79190423190234
1.63,1.6256980532433,0.263923113907978
1.61,1.61993809446241,0.617272947975784
1.59,1.61524207494872,1.5875518835673
1.61,1.67237774222573,3.87439392706398
1.54,1.64467912116552,6.79734553022856
1.62,1.64617167208738,1.6155353140358
1.56,1.62519599810753,4.17923064791859
1.71,1.65928326563175,2.96589089872807
1.68,1.64402895067558,2.14113388835834
1.86,1.76243687039409,5.24532954870483
1.86,1.67857163443664,9.75421320233118
1.86,1.7517229237137,5.82134818743548
1.84,1.69874771172147,7.67675479774619
1.61,1.67210611124288,3.85752243744598
1.6,1.65124972891341,3.20310805708812
1.74,1.6420737310221,5.62794649298275
1.66,1.63339093548086,1.6029556939241
1.68,1.63701282079704,2.55876066684286
1.68,1.62638431390015,3.19140988689583
1.86,1.76939321101517,4.87133274111989
1.84,1.76694212447742,3.97053671318368
1.66,1.66677343169883,0.408038054146382
1.6,1.70614906235369,6.63431639710563
1.79,1.74132524254312,2.71926019312179
1.74,1.74280473186852,0.161191486696554
1.69,1.65978951429736,1.78760270429822
1.65,1.65149040322,0.090327467878791
1.75,1.7476331421232,0.135249021531436
1.66,1.74621184026558,5.19348435334818
1.71,1.66107436659671,2.86114815223918
1.63,1.66428379629438,2.10330038615829
1.66,1.69874771172147,2.33419950129336
1.62,1.63577047329394,0.973486005798758
1.76,1.76298188505944,0.169425287468174
1.7,1.76684445507678,3.93202676922235
1.76,1.74248245391815,0.99531511828693
1.76,1.73927466077754,1.17757609218523
1.84,1.74218606106769,5.31597494197336
1.76,1.748386591369,0.659852763125001
1.65,1.64878721686049,0.073502008455145
1.63,1.62875613615661,0.076310665238639
1.77,1.77906741042853,0.512283075058191
1.71,1.76785550842269,3.3833630656544
1.74,1.65114478007481,5.10662183478103
1.74,1.63917554023555,5.79450918186495
1.72,1.68604526932164,1.97411224874185
1.67,1.65980670203768,0.610377123492205
1.74,1.75621511593585,0.931903214704017
1.71,1.74991150985814,2.33400642445264
1.67,1.63892272358878,1.86091475516287
1.6,1.61954407349944,1.22150459371499
1.64,1.62865822374313,0.691571722979888
1.63,1.61061289378578,1.1893930192773
1.86,1.77257127289142,4.70046919938601
1.77,1.77085027442342,0.048038103018079
1.69,1.68254073595005,0.441376571002946
1.61,1.69425121447562,5.23299468792671
1.72,1.7763022399566,3.27338604398837
1.66,1.69874771172147,2.33419950129336
1.74,1.71058635489034,1.69043937411839
1.72,1.7179373580927,0.119921041122092
1.78,1.7575819711633,1.25943982228651
1.75,1.73332857023674,0.952653129329141
1.73,1.66856266728096,3.55129090861503
1.69,1.6466840975778,2.56307114924259
1.85,1.76953991751691,4.3491936477346
1.81,1.75350499268416,3.12127112242209
1.88,1.74374071720238,7.24783419136276
1.82,1.76808008757048,2.85274244118242
1.82,1.69874771172147,6.66221364167748
1.81,1.74210803875781,3.75093708520388
1.73,1.64987864200395,4.63129236971387
1.66,1.63936821727146,1.24287847762289
1.85,1.72301848107295,6.86386588794865
1.85,1.74620026467368,5.61079650412542
1.64,1.75893582810841,7.2521846407567
1.55,1.74666588892027,12.6881218658239
1.66,1.64437014577203,0.941557483612666
1.66,1.63639593927971,1.42193136869217
1.77,1.77098865005948,0.055855935563843
1.68,1.76334948368872,4.96127879099523
1.78,1.77116391895354,0.496409047553936
1.76,1.75356223239717,0.365782250160795
1.76,1.74999960231246,0.568204414064774
1.75,1.7586803686423,0.496021065274288
1.75,1.69505372578691,3.13978709789085
1.74,1.64837250077325,5.2659482314224
1.69,1.6428118675133,2.79219718856213
1.69,1.64965193788293,2.38745929686805
1.86,1.75873759981524,5.44421506369676
1.84,1.74593885714813,5.1120186332538
1.73,1.67190113523566,3.35831588233179
1.64,1.65637867714341,0.99869982581767
1.63,1.66038996158526,1.8644148211816
1.63,1.65502779461964,1.5354475226773
1.69,1.65993627884633,1.77891841145975
1.67,1.65200859726857,1.07732950487604
1.88,1.75696848410278,6.54422956900106
1.88,1.7691232799202,5.89769787658511
1.67,1.67094844173247,0.056792918111983
1.57,1.65618386000366,5.48941783462802
1.71,1.63406276784897,4.44077381000176
1.62,1.66088782421433,2.52393976631665
1.64,1.63901609362559,0.05999429112257
1.62,1.68527957759136,4.02960355502222
1.6,1.76132565847561,10.0828536547256
1.55,1.73595354745262,11.9970030614594
1.87,1.77964282249115,4.83193462614172
1.81,1.69874771172147,6.14653526400719
1.83,1.75557787852286,4.06678259437924
1.78,1.76611253909717,0.780194432743252
1.73,1.77404871058545,2.54616824193353
1.65,1.77543939037485,7.60238729544546
1.79,1.7294426844043,3.38309025674302
1.77,1.75491695770861,0.852149281999442
1.89,1.7619262016838,6.77639144530159
1.88,1.7341413474235,7.75843896683511
1.88,1.74924042192712,6.95529670600425
1.82,1.76814712618682,2.84905900072418
1.67,1.68002792824919,0.600474745460477
1.67,1.64300546265104,1.61643936221317
1.72,1.77083372384274,2.95544906062442
1.66,1.77021301820673,6.63933844618854
1.64,1.63929823774619,0.042790381329886
1.63,1.62247146491582,0.461873318047843
1.68,1.69874771172147,1.11593522151606
1.65,1.69874771172147,2.95440677099819
1.82,1.77965133381704,2.21695968038242
1.76,1.76717154236289,0.407473997891476
1.77,1.69874771172147,4.02555301008644
1.69,1.74848371405825,3.46057479634616
1.73,1.79561223625733,3.79261481256242
1.68,1.78450448941692,6.2205053224357
1.85,1.73150077074875,6.40536374331082
1.83,1.71627058593606,6.21472207999673
1.68,1.63412662153949,2.73055824169704
1.63,1.66626933132942,2.22511235149817
1.86,1.77310043694797,4.67201951892633
1.82,1.76063466504529,3.26183159091814
1.62,1.6543082973196,2.1177961308395
1.55,1.65702142428624,6.90460801846709
1.82,1.76667222310144,2.93009763178901
1.79,1.70037594235734,5.00693059456202
1.67,1.63049940070883,2.36530534677664
1.63,1.6127053071388,1.0610241019141
1.85,1.75859409285186,4.94085984584541
1.84,1.75960879485612,4.36908723608042
1.65,1.64916659648847,0.050509303729094
1.59,1.63061334861646,2.55429865512328
1.76,1.76888487383684,0.504822377093188
1.67,1.75865833983784,5.30888262502037
